temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.25,2.7913043478260873
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.25,2.7913043478260873
4.4,59.8,635,0,0.8533333333333334,2,0.9799999999999998,2,0.2,2.6307692307692307
4.4,59.9,641,0,0.8533333333333334,2,0.9899999999999999,3,0.275,2.8177215189873417
4.4,59.8,634,0,0.8533333333333334,2,0.9799999999999998,2,0.21333333333333335,2.5914893617021275
4.4,59.8,638,0,0.8533333333333334,2,0.9799999999999998,3,0.2,2.7333333333333334
4.4,59.8,640,0,0.8533333333333334,2,0.9799999999999998,3,0.25,2.7913043478260873
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,2,0.18666666666666668,2.6673267326732675
4.4,59.9,638,0,0.8533333333333334,2,0.9899999999999999,3,0.2,2.7333333333333334
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,2,0.28,2.4
4.4,59.8,631,0,0.8533333333333334,2,0.9799999999999998,2,0.25333333333333335,2.453892215568862
4.4,59.8,649,0,0.8533333333333334,2,0.9799999999999998,3,0.475,2.9836177474402734
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,2,0.18666666666666668,2.6673267326732675
4.4,59.8,635,0,0.8533333333333334,2,0.9799999999999998,2,0.2,2.6307692307692307
4.4,59.9,639,0,0.8533333333333334,2,0.9899999999999999,3,0.225,2.7632286995515694
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,2,0.18666666666666668,2.6673267326732675
4.4,59.9,654,0,0.8533333333333334,2,0.9899999999999999,3,0.6,3.0
4.4,59.9,636,0,0.8533333333333334,2,0.9899999999999999,2,0.18666666666666668,2.6673267326732675
4.4,59.9,637,0,0.8533333333333334,2,0.9899999999999999,3,0.175,2.7014354066985646
4.4,59.9,630,0,0.8533333333333334,2,0.9899999999999999,2,0.26666666666666666,2.4
4.4,59.9,634,0,0.8533333333333334,2,0.9899999999999999,2,0.21333333333333335,2.5914893617021275
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,2,0.28,2.4
4.4,59.9,631,0,0.8533333333333334,2,0.9899999999999999,2,0.25333333333333335,2.453892215568862
4.4,60.0,631,0,0.8533333333333334,2,1.0,2,0.25333333333333335,2.453892215568862
4.4,59.9,628,0,0.8533333333333334,2,0.9899999999999999,2,0.29333333333333333,2.4
4.4,59.9,631,0,0.8533333333333334,2,0.9899999999999999,2,0.25333333333333335,2.453892215568862
4.4,59.9,639,0,0.8533333333333334,2,0.9899999999999999,3,0.225,2.7632286995515694
4.4,59.9,635,0,0.8533333333333334,2,0.9899999999999999,2,0.2,2.6307692307692307
4.4,60.0,630,0,0.8533333333333334,2,1.0,2,0.26666666666666666,2.4
4.4,59.9,630,0,0.8533333333333334,2,0.9899999999999999,2,0.26666666666666666,2.4
4.4,59.9,626,0,0.8533333333333334,2,0.9899999999999999,2,0.32,2.4
4.4,59.9,632,0,0.8533333333333334,2,0.9899999999999999,2,0.24,2.503448275862069
4.4,60.0,645,0,0.8533333333333334,2,1.0,3,0.375,2.909433962264151
4.4,60.0,626,0,0.8533333333333334,2,1.0,2,0.32,2.4
4.4,59.9,638,0,0.8533333333333334,2,0.9899999999999999,3,0.2,2.7333333333333334
4.4,59.9,628,0,0.8533333333333334,2,0.9899999999999999,2,0.29333333333333333,2.4
4.4,59.9,629,0,0.8533333333333334,2,0.9899999999999999,2,0.28,2.4
4.4,59.9,635,0,0.8533333333333334,2,0.9899999999999999,2,0.2,2.6307692307692307
4.4,60.0,630,0,0.8533333333333334,2,1.0,2,0.26666666666666666,2.4
4.4,60.0,636,0,0.8533333333333334,2,1.0,2,0.18666666666666668,2.6673267326732675
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.175,2.7014354066985646
4.4,60.0,633,0,0.8533333333333334,2,1.0,2,0.22666666666666666,2.549171270718232
4.4,60.0,630,0,0.8533333333333334,2,1.0,2,0.26666666666666666,2.4
4.4,60.0,627,0,0.8533333333333334,2,1.0,2,0.30666666666666664,2.4
4.4,60.0,645,0,0.8533333333333334,2,1.0,3,0.375,2.909433962264151
4.4,60.0,640,0,0.8533333333333334,2,1.0,3,0.25,2.7913043478260873
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.175,2.7014354066985646
4.4,60.0,630,0,0.8533333333333334,2,1.0,2,0.26666666666666666,2.4
4.4,60.0,637,0,0.8533333333333334,2,1.0,3,0.175,2.7014354066985646
4.4,60.0,633,0,0.8533333333333334,2,1.0,2,0.22666666666666666,2.549171270718232
